gene_id,VMrep1,VMrep2,VMrep3,Trep1,Trep2,Trep3
GSBRNA2T00146103001,308,335,314,24,37,15
GSBRNA2T00146104001,400,517,535,42,123,95
GSBRNA2T00146105001,29,17,5,0,0,0
GSBRNA2T00146106001,1,4,1,0,0,1
GSBRNA2T00146107001,0,0,0,0,0,0
GSBRNA2T00146108001,0,0,0,0,0,0
GSBRNA2T00146109001,0,5,1,7,17,42
GSBRNA2T00146110001,50,29,25,0,0,9
GSBRNA2T00146111001,599,687,683,162,194,185
GSBRNA2T00146112001,554,596,596,192,247,169
GSBRNA2T00146113001,107,160,155,39,38,31
GSBRNA2T00146114001,2,0,0,71,52,36
GSBRNA2T00146115001,6,8,1,12,30,1
GSBRNA2T00146116001,9,4,4,73,7,15
GSBRNA2T00146117001,0,1,0,0,0,1
GSBRNA2T00146118001,1,0,1,0,0,2
GSBRNA2T00146119001,299,154,169,142,226,124
GSBRNA2T00146120001,1,6,1,0,0,0
GSBRNA2T00146121001,745,705,820,72,100,118
GSBRNA2T00146122001,2542,2087,2910,486,381,386
GSBRNA2T00146123001,2404,2595,3033,173,123,219
GSBRNA2T00146124001,22,15,6,0,0,2
GSBRNA2T00146125001,4,7,5,0,0,5
GSBRNA2T00146126001,1398,1508,1515,1280,1362,1229
GSBRNA2T00146128001,61,40,35,0,0,2
GSBRNA2T00146129001,1133,1313,1249,248,439,302
GSBRNA2T00146130001,3689,4535,4318,588,762,701
GSBRNA2T00146135001,96,64,40,128,120,256
GSBRNA2T00146137001,441,453,520,551,614,549
GSBRNA2T00146138001,222,236,256,147,140,155
GSBRNA2T00146139001,863,963,1013,87,100,94
GSBRNA2T00146140001,13,1,5,0,0,1
GSBRNA2T00146142001,16,13,3,16,23,5
GSBRNA2T00146143001,691,845,678,4,0,22
GSBRNA2T00146144001,281,222,329,20,50,80
GSBRNA2T00146145001,183,145,183,121,38,42
GSBRNA2T00146146001,2,1,0,66,276,178
GSBRNA2T00146147001,24,14,17,0,0,0
GSBRNA2T00146148001,35,7,13,0,0,0
GSBRNA2T00146149001,0,0,0,0,0,0
GSBRNA2T00146150001,3,0,2,0,0,6
GSBRNA2T00146151001,178,186,200,15,149,103
GSBRNA2T00146153001,971,1129,996,1024,1193,1395
GSBRNA2T00146154001,21,70,38,0,0,0
GSBRNA2T00146155001,10,4,15,6,36,30
GSBRNA2T00146157001,2,3,0,0,0,0
GSBRNA2T00146158001,94,82,92,47,102,54
GSBRNA2T00146159001,469,385,447,102,355,243
GSBRNA2T00146160001,258,308,304,15,49,35
GSBRNA2T00146161001,9333,8081,7900,2791,4045,2759
GSBRNA2T00146162001,576,327,298,0,0,11
GSBRNA2T00146163001,282,356,301,49,205,92
GSBRNA2T00146164001,48,51,38,0,0,1
GSBRNA2T00146165001,1516,1562,1323,186,508,301
GSBRNA2T00146167001,418,246,364,0,21,2
GSBRNA2T00146168001,0,0,0,0,0,0
GSBRNA2T00146169001,0,0,0,0,0,0
GSBRNA2T00146170001,14,15,4,0,0,0
GSBRNA2T00146171001,138,152,111,362,665,383
GSBRNA2T00146172001,2998,3378,3223,234,214,231
GSBRNA2T00146174001,15,28,40,5,0,8
GSBRNA2T00146176001,63,62,109,60,16,31
GSBRNA2T00146177001,0,0,0,110,139,208
GSBRNA2T00146178001,0,0,0,0,62,13
GSBRNA2T00146179001,57,63,95,205,173,169
GSBRNA2T00146181001,0,0,0,0,0,2
GSBRNA2T00146183001,0,0,0,0,0,0
GSBRNA2T00146184001,29,21,69,0,0,0
GSBRNA2T00146185001,0,0,0,0,0,0
GSBRNA2T00146186001,19,12,11,0,0,1
GSBRNA2T00146187001,541,642,581,96,286,235
GSBRNA2T00146188001,1445,1589,1951,136,155,104
GSBRNA2T00146189001,97,129,156,11,14,0
GSBRNA2T00146190001,42,29,11,94,120,142
GSBRNA2T00146192001,21,8,12,0,0,0
GSBRNA2T00146193001,0,0,0,0,0,0
GSBRNA2T00146195001,169,141,88,184,258,82
GSBRNA2T00146196001,882,848,929,82,232,147
GSBRNA2T00146197001,195,187,172,51,77,88
GSBRNA2T00146198001,0,0,0,0,0,0
GSBRNA2T00146199001,119,188,170,0,0,12
GSBRNA2T00146200001,52,52,75,0,0,1
GSBRNA2T00146201001,0,1,0,0,0,0
GSBRNA2T00146202001,0,0,0,0,0,0
GSBRNA2T00146204001,1,2,0,0,17,0
GSBRNA2T00146208001,243,369,329,39,82,66
GSBRNA2T00146209001,102,127,103,0,18,10
GSBRNA2T00146210001,85,96,84,11,43,2
GSBRNA2T00146211001,65,66,69,0,0,5
GSBRNA2T00146213001,2,1,3,0,0,0
GSBRNA2T00146216001,92,56,55,48,22,24
GSBRNA2T00146219001,0,0,0,0,0,0
GSBRNA2T00146220001,0,0,0,0,0,0
GSBRNA2T00146222001,2,1,4,0,0,0
GSBRNA2T00146223001,12,16,16,21,0,2
GSBRNA2T00146224001,84,54,66,0,0,1
GSBRNA2T00146225001,0,0,0,0,0,0
GSBRNA2T00146231001,118,103,127,10,0,11
GSBRNA2T00146232001,33,38,17,29,2,6
GSBRNA2T00146233001,107,110,109,52,0,32
GSBRNA2T00146234001,317,328,399,12,20,31
GSBRNA2T00146235001,621,633,558,43,100,103
GSBRNA2T00146236001,260,204,192,19,16,32
GSBRNA2T00146238001,162,136,176,28,91,24
GSBRNA2T00146239001,243,252,225,258,330,306
GSBRNA2T00146242001,5,13,5,20,0,17
GSBRNA2T00146243001,222,279,257,15,11,37
GSBRNA2T00146244001,0,0,0,0,0,0
GSBRNA2T00146245001,85,122,96,47,15,16
GSBRNA2T00146246001,129,178,127,0,21,24
GSBRNA2T00146247001,106,145,96,185,189,193
GSBRNA2T00146248001,579,631,592,253,175,189
GSBRNA2T00146249001,7,12,9,0,0,0
GSBRNA2T00146250001,50,41,58,409,336,469
GSBRNA2T00146252001,0,0,0,0,0,0
GSBRNA2T00146253001,3,0,0,109,171,78
GSBRNA2T00146254001,171,201,99,174,135,118
GSBRNA2T00146256001,195,227,222,20,0,11
GSBRNA2T00146258001,3,0,2,0,0,0
GSBRNA2T00146260001,0,1,0,0,0,11
GSBRNA2T00146261001,2,0,0,0,0,2
GSBRNA2T00146262001,3,3,2,0,0,0
GSBRNA2T00146263001,501,504,570,47,50,66
GSBRNA2T00146264001,33,26,39,111,154,87
GSBRNA2T00146265001,0,0,0,0,0,2
GSBRNA2T00146266001,0,0,2,0,0,0
GSBRNA2T00146267001,0,2,0,0,0,0
GSBRNA2T00146268001,29,28,16,0,0,6
GSBRNA2T00146269001,106,186,101,0,0,3
GSBRNA2T00146270001,18,17,11,274,96,168
GSBRNA2T00146271001,0,5,0,0,0,1
GSBRNA2T00146273001,709,836,762,111,33,86
GSBRNA2T00146274001,95,81,67,12,0,3
GSBRNA2T00146275001,12,8,7,0,0,4
GSBRNA2T00146276001,152,75,117,1467,2244,1943
GSBRNA2T00146277001,5,2,0,129,338,213
GSBRNA2T00146278001,16,20,27,536,568,443
GSBRNA2T00146279001,0,0,0,29,23,22
GSBRNA2T00146280001,135,132,115,47,16,17
GSBRNA2T00146281001,102,85,124,38,53,5
GSBRNA2T00146282001,96,132,125,26,21,17
GSBRNA2T00146285001,26,33,12,46,21,51
GSBRNA2T00146286001,19,22,13,0,60,13
GSBRNA2T00146287001,0,0,0,0,0,0
GSBRNA2T00146288001,28,25,25,175,221,238
GSBRNA2T00146289001,818,842,1043,716,806,676
GSBRNA2T00146291001,257,277,300,67,64,87
GSBRNA2T00146292001,171,164,206,22,70,19
GSBRNA2T00146293001,282,289,316,60,146,47
GSBRNA2T00146294001,7,3,6,1,0,3
GSBRNA2T00146295001,486,501,560,38,110,47
GSBRNA2T00146296001,99,108,94,83,70,46
GSBRNA2T00146297001,93,82,71,40,85,33
GSBRNA2T00146298001,77,32,46,27003,39278,20526
GSBRNA2T00146299001,1852,1986,2134,238,140,243
GSBRNA2T00146300001,75,108,75,59,9,46
GSBRNA2T00146301001,178,202,252,17,8,27
GSBRNA2T00146302001,19,2,7,9,17,14
GSBRNA2T00146303001,157,142,151,0,62,32
GSBRNA2T00146304001,1401,1472,1485,339,360,362
GSBRNA2T00146305001,269,326,310,20,56,30
GSBRNA2T00146306001,0,0,2,0,0,0
GSBRNA2T00146307001,0,0,0,0,0,0
GSBRNA2T00146308001,5,3,1,31,57,7
GSBRNA2T00146309001,903,915,1003,165,205,88
GSBRNA2T00146310001,6,7,1,0,0,0
GSBRNA2T00146311001,916,916,891,514,591,365
GSBRNA2T00146312001,1522,1713,1651,272,340,359
GSBRNA2T00146313001,126,144,89,1005,1078,1076
GSBRNA2T00146314001,1175,1316,1332,376,457,419
GSBRNA2T00146315001,220,310,219,0,0,11
GSBRNA2T00146316001,295,233,279,14,71,41
GSBRNA2T00146317001,0,0,0,0,0,0
GSBRNA2T00146318001,3,0,0,0,0,0
GSBRNA2T00146319001,135,176,154,0,48,25
GSBRNA2T00146320001,353,391,364,92,142,80
GSBRNA2T00146321001,644,738,370,193,199,365
GSBRNA2T00146322001,882,984,998,257,408,238
GSBRNA2T00146323001,370,283,375,42,39,42
GSBRNA2T00146324001,6,7,6,102,77,92
GSBRNA2T00146325001,666,707,678,405,634,476
GSBRNA2T00146326001,17,17,6,36,14,26
GSBRNA2T00146327001,33,24,24,25,91,30
GSBRNA2T00146328001,172,256,179,64,41,45
GSBRNA2T00146329001,7,9,6,12,18,19
GSBRNA2T00146330001,2,0,0,0,0,0
GSBRNA2T00146331001,0,0,0,0,0,0
GSBRNA2T00146332001,0,4,0,0,0,0
GSBRNA2T00146333001,5,5,7,0,7,2
GSBRNA2T00146334001,1,0,0,14,0,1
GSBRNA2T00146335001,65,69,54,1649,1721,2170
GSBRNA2T00146336001,1270,1492,1414,1354,1349,1111
GSBRNA2T00146337001,179,173,129,47,91,45
GSBRNA2T00146338001,725,863,758,345,456,441
GSBRNA2T00146339001,595,756,706,701,662,726
GSBRNA2T00146341001,5,2,3,10,14,17
GSBRNA2T00146342001,28,34,34,25,10,4
GSBRNA2T00146343001,1050,1037,1139,195,246,251
GSBRNA2T00146344001,6242,5817,6906,3631,5436,4285
GSBRNA2T00146345001,827,954,1084,131,232,148
GSBRNA2T00146347001,5,17,1,7,0,3
GSBRNA2T00146348001,1044,1346,1339,109,170,159
GSBRNA2T00146349001,269,250,186,57,152,121
GSBRNA2T00146351001,1350,1302,1404,417,325,461
GSBRNA2T00146352001,26,12,7,0,0,0
GSBRNA2T00146353001,27,2,4,17,0,5
GSBRNA2T00146354001,0,1,0,17,82,18
GSBRNA2T00146355001,10,0,0,0,0,1
GSBRNA2T00146356001,0,0,0,650,921,696
GSBRNA2T00146357001,497,564,560,464,491,430
GSBRNA2T00146358001,154,133,115,12,30,17
GSBRNA2T00146359001,0,0,1,357,381,334
GSBRNA2T00146362001,1612,1688,1646,499,559,488
GSBRNA2T00146363001,190,123,128,612,1076,1014
GSBRNA2T00146365001,0,0,0,0,0,0
GSBRNA2T00146366001,0,0,0,0,0,1
GSBRNA2T00146367001,0,0,0,0,0,0
GSBRNA2T00146368001,2061,2232,2246,273,498,414
GSBRNA2T00146369001,8,5,1,0,42,6
GSBRNA2T00146370001,69,27,61,83,75,44
GSBRNA2T00146371001,3,1,0,8,16,13
GSBRNA2T00146372001,138,156,150,19,17,25
GSBRNA2T00146373001,19,21,34,1,0,1
GSBRNA2T00146374001,379,432,450,66,89,167
GSBRNA2T00146375001,4,2,7,25,49,64
GSBRNA2T00146376001,117,130,108,35,7,18
GSBRNA2T00146379001,4,0,2,204,156,228
GSBRNA2T00146380001,2898,2953,3220,113,383,190
GSBRNA2T00146381001,8,20,5,0,0,0
GSBRNA2T00146382001,49,71,54,0,0,2
GSBRNA2T00146383001,1477,1632,1346,163,259,196
GSBRNA2T00146384001,461,562,496,26,17,62
GSBRNA2T00146385001,183,167,183,0,20,48
GSBRNA2T00146386001,423,608,619,12,107,71
GSBRNA2T00146388001,152,179,148,8,12,37
GSBRNA2T00146389001,55,80,43,0,36,22
GSBRNA2T00146390001,15,8,7,21,11,8
GSBRNA2T00146391001,264,290,277,59,48,98
GSBRNA2T00146392001,1231,1280,1370,866,860,779
GSBRNA2T00146393001,775,777,812,193,147,179
GSBRNA2T00146394001,0,0,0,0,0,0
GSBRNA2T00146395001,0,2,0,302,411,364
GSBRNA2T00146396001,253,281,274,0,34,55
GSBRNA2T00146397001,2152,1360,1233,0,12,0
GSBRNA2T00146398001,19,25,24,74,217,147
GSBRNA2T00146399001,552,478,548,24,168,124
GSBRNA2T00146400001,57,66,48,0,0,0
GSBRNA2T00146401001,1852,1725,1924,1722,2286,1869
GSBRNA2T00146403001,286,395,290,310,327,425
GSBRNA2T00146404001,15,8,18,0,0,0
GSBRNA2T00146405001,456,442,493,139,133,164
GSBRNA2T00146406001,238,231,226,131,49,76
GSBRNA2T00146407001,0,0,0,36,126,31
GSBRNA2T00146408001,0,0,0,0,0,0
GSBRNA2T00146410001,24,47,21,35,44,44
GSBRNA2T00146411001,0,0,0,0,0,0
GSBRNA2T00146412001,0,0,0,0,0,3
GSBRNA2T00146413001,699,697,714,254,318,272
GSBRNA2T00146414001,78,88,96,69,0,67
GSBRNA2T00146415001,12,15,18,117,161,188
GSBRNA2T00146416001,630,703,675,136,96,138
GSBRNA2T00146417001,170,159,177,78,64,55
GSBRNA2T00146418001,0,0,0,0,0,0
GSBRNA2T00146419001,28,32,32,43,133,109
GSBRNA2T00146420001,243,283,204,0,93,67
GSBRNA2T00146421001,265,280,276,99,176,163
GSBRNA2T00146423001,57,64,59,1,30,37
GSBRNA2T00146424001,559,566,677,98,200,134
GSBRNA2T00146425001,465,410,438,32,27,63
GSBRNA2T00146426001,668,787,697,223,301,225
GSBRNA2T00146427001,153,161,116,333,306,331
GSBRNA2T00146428001,7,3,1,44,0,13
GSBRNA2T00146429001,365,377,416,90,180,123
GSBRNA2T00146430001,974,1051,1054,277,257,193
GSBRNA2T00146431001,0,0,0,353,220,420
GSBRNA2T00146432001,0,0,0,0,0,8
GSBRNA2T00146433001,0,0,0,0,0,0
GSBRNA2T00146434001,44,56,47,168,138,117
GSBRNA2T00146436001,1561,1475,1427,3248,4827,4079
GSBRNA2T00146437001,0,0,0,57,0,49
GSBRNA2T00146438001,817,849,861,269,514,320
GSBRNA2T00146439001,0,0,0,0,0,0
GSBRNA2T00146440001,605,570,694,213,262,209
GSBRNA2T00146441001,16,23,18,14,18,9
GSBRNA2T00146443001,341,338,260,93,14,75
GSBRNA2T00146444001,258,248,170,33,50,37
GSBRNA2T00146445001,53,31,26,0,0,11
GSBRNA2T00146447001,1,2,0,0,0,0
GSBRNA2T00146448001,272,231,97,46,121,65
GSBRNA2T00146449001,53,43,19,0,0,5
GSBRNA2T00146450001,10,6,3,0,0,0
GSBRNA2T00146451001,186,191,268,67,74,115
GSBRNA2T00146452001,6,5,4,0,0,0
GSBRNA2T00146453001,0,0,0,0,0,0
GSBRNA2T00146454001,17,9,4,0,0,0
GSBRNA2T00146457001,2471,2283,1932,1482,1792,1654
GSBRNA2T00146458001,1535,847,687,52,9,67
GSBRNA2T00146459001,8,4,4,33,28,7
GSBRNA2T00146460001,0,2,0,0,0,0
GSBRNA2T00146461001,99,86,70,222,154,206
GSBRNA2T00146462001,6,4,2,0,0,0
GSBRNA2T00146463001,0,0,0,0,0,0
GSBRNA2T00146465001,39,57,34,118,194,234
GSBRNA2T00146466001,515,394,256,699,1357,931
GSBRNA2T00146467001,12,11,3,11,0,26
GSBRNA2T00146468001,30,21,16,70,43,40
GSBRNA2T00146469001,130,141,178,17,96,58
GSBRNA2T00146470001,574,424,426,2144,2267,2294
GSBRNA2T00146472001,94,59,23,11,0,4
GSBRNA2T00146473001,65,85,96,0,0,3
GSBRNA2T00146474001,3,9,5,533,674,539
GSBRNA2T00146476001,11,16,1,0,0,5
GSBRNA2T00146477001,54,69,58,1361,1337,1733
GSBRNA2T00146478001,0,0,0,34,85,78
GSBRNA2T00146479001,0,0,0,0,0,1
GSBRNA2T00146480001,3,2,0,49,17,47
GSBRNA2T00146481001,1222,1292,1423,100,142,74
GSBRNA2T00146482001,10,0,2,0,0,3
GSBRNA2T00146483001,52,57,69,27,21,43
GSBRNA2T00146485001,0,0,0,0,0,0
GSBRNA2T00146486001,16,40,46,18,7,18
GSBRNA2T00146487001,31,18,14,0,0,0
GSBRNA2T00146488001,721,1219,646,34,97,48
GSBRNA2T00146490001,3031,3312,3215,878,965,1140
GSBRNA2T00146492001,53,30,33,120,179,172
GSBRNA2T00146493001,1559,1549,1537,687,538,552
GSBRNA2T00146494001,8,16,8,0,0,21
GSBRNA2T00146496001,12,11,6,54,137,43
GSBRNA2T00146497001,37,24,25,125,216,134
GSBRNA2T00146498001,772,893,997,185,236,251
GSBRNA2T00146499001,116,124,108,49,6,19
GSBRNA2T00146500001,15,58,43,0,0,1
GSBRNA2T00146501001,6,5,5,7,0,14
GSBRNA2T00146502001,778,894,871,249,456,238
GSBRNA2T00146503001,1857,1819,1806,681,749,769
GSBRNA2T00146504001,32,31,23,80,137,71
GSBRNA2T00146505001,0,3,1,0,8,0
GSBRNA2T00146506001,7000,7204,7894,4618,6836,4665
GSBRNA2T00146507001,18,16,13,0,0,10
GSBRNA2T00146508001,0,0,7,0,0,1
GSBRNA2T00146509001,113,64,83,119,193,168
GSBRNA2T00146510001,74,93,82,55,141,97
GSBRNA2T00146511001,49,56,42,0,8,4
GSBRNA2T00146512001,278,291,297,100,123,116
GSBRNA2T00146513001,0,0,0,0,0,0
GSBRNA2T00146514001,11,6,2,0,0,0
GSBRNA2T00146515001,1,2,0,0,0,1
GSBRNA2T00146516001,3,4,6,175,345,321
GSBRNA2T00146517001,864,948,880,451,419,466
GSBRNA2T00146518001,572,755,577,338,475,530
GSBRNA2T00146519001,1363,1570,1369,652,1031,956
GSBRNA2T00146520001,71,91,92,98,61,64
GSBRNA2T00146521001,116,179,111,88,63,39
GSBRNA2T00146522001,1096,1101,1252,867,1137,801
GSBRNA2T00146523001,869,1085,872,931,1113,1372
GSBRNA2T00146524001,8,0,1,0,0,0
GSBRNA2T00146525001,278,287,296,185,146,140
GSBRNA2T00146526001,2529,1884,1694,152,353,164
GSBRNA2T00146527001,4,0,0,130,237,205
GSBRNA2T00146528001,3098,3165,3303,847,1324,1013
GSBRNA2T00146529001,165,167,218,52,84,72
GSBRNA2T00146530001,0,1,1,0,0,0
GSBRNA2T00146531001,0,3,0,0,0,0
GSBRNA2T00146532001,0,0,0,0,7,1
GSBRNA2T00146533001,6,4,7,0,0,0
GSBRNA2T00146534001,375,750,609,222,383,280
GSBRNA2T00146535001,15,6,3,0,0,0
GSBRNA2T00146536001,0,0,0,161,195,203
GSBRNA2T00146537001,31,25,23,31,0,16
GSBRNA2T00146538001,0,0,0,0,0,0
GSBRNA2T00146539001,185,153,153,48,204,101
GSBRNA2T00146540001,19,2,8,0,0,0
GSBRNA2T00146541001,16,7,11,13,25,26
GSBRNA2T00146543001,78,37,52,60,34,54
GSBRNA2T00146544001,59,76,83,0,37,25
GSBRNA2T00146545001,34,35,18,343,283,276
GSBRNA2T00146546001,2,8,3,2412,2557,2988
GSBRNA2T00146548001,0,0,0,4799,6829,6506
GSBRNA2T00146550001,1,0,0,0,0,0
GSBRNA2T00146551001,0,0,0,0,0,0
GSBRNA2T00146555001,296,378,307,12,130,58
GSBRNA2T00146556001,1,2,0,0,0,0
GSBRNA2T00146557001,0,9,3,1,2,3
GSBRNA2T00146558001,128,127,129,35,31,54
GSBRNA2T00146560001,0,0,0,0,0,0
GSBRNA2T00146561001,193,191,154,27,28,27
GSBRNA2T00146564001,78,60,35,0,26,15
GSBRNA2T00146565001,95,76,41,17,0,28
GSBRNA2T00146566001,724,811,752,65,211,119
GSBRNA2T00146567001,0,0,0,0,0,0
GSBRNA2T00146568001,42,30,11,0,0,0
GSBRNA2T00146569001,0,0,0,0,0,0
GSBRNA2T00146570001,368,303,339,80,50,54
GSBRNA2T00146571001,218,242,282,63,58,39
GSBRNA2T00146572001,273,320,268,38,26,40
GSBRNA2T00146573001,58,30,23,31,46,54
GSBRNA2T00146574001,0,0,3,0,0,0
GSBRNA2T00146575001,208,185,134,915,1355,1013
GSBRNA2T00146577001,82,72,37,159,235,135
GSBRNA2T00146578001,63,142,107,0,40,22
GSBRNA2T00146579001,0,0,0,0,0,0
GSBRNA2T00146580001,878,989,959,188,293,132
GSBRNA2T00146581001,16,6,4,385,496,385
GSBRNA2T00146582001,0,0,0,0,0,0
GSBRNA2T00146585001,1,1,4,2793,3409,4127
GSBRNA2T00146587001,0,0,1,5252,5639,7084
GSBRNA2T00146588001,28,12,18,17,23,1
GSBRNA2T00146589001,386,397,340,338,271,285
GSBRNA2T00146590001,0,8,4,0,0,8
GSBRNA2T00146591001,141,175,73,87,60,50
GSBRNA2T00146592001,6232,6506,7500,593,1059,753
GSBRNA2T00146593001,444,641,461,398,556,441
GSBRNA2T00146594001,1,0,0,0,0,0
GSBRNA2T00146595001,51,33,42,0,0,1
GSBRNA2T00146596001,66,125,63,81,156,94
GSBRNA2T00146597001,1521,1144,1139,1912,2663,2185
GSBRNA2T00146598001,6,6,3,0,4,16
GSBRNA2T00146599001,89,89,53,77,18,22
GSBRNA2T00146600001,0,0,3,0,0,0
GSBRNA2T00146601001,0,0,0,0,0,1
GSBRNA2T00146602001,37,34,34,33,11,3
GSBRNA2T00146603001,0,0,0,0,0,0
GSBRNA2T00146604001,0,0,0,26,6,8
GSBRNA2T00146605001,81,83,34,26,35,45
GSBRNA2T00146606001,77,50,58,115,14,68
GSBRNA2T00146607001,5,4,1,0,0,0
GSBRNA2T00146608001,54,38,18,0,0,1
GSBRNA2T00146609001,295,386,327,75,115,85
GSBRNA2T00146610001,1317,1314,1401,406,704,482
GSBRNA2T00146611001,29,15,23,26,149,70
GSBRNA2T00146612001,307,356,297,62,75,101
GSBRNA2T00146613001,0,0,0,547,919,762
GSBRNA2T00146614001,0,0,1,15,103,61
GSBRNA2T00146615001,39,35,19,20,8,41
GSBRNA2T00146616001,327,325,325,176,182,115
GSBRNA2T00146618001,103,154,62,75,110,102
GSBRNA2T00146619001,0,7,0,0,0,0
GSBRNA2T00146620001,0,0,0,49,24,56
GSBRNA2T00146621001,0,0,0,16,0,70
GSBRNA2T00146622001,1626,1829,1997,208,211,213
GSBRNA2T00146623001,1599,1912,1945,152,351,271
GSBRNA2T00146624001,0,0,0,0,0,0
GSBRNA2T00146625001,2,0,2,0,0,0
GSBRNA2T00146626001,0,0,0,0,0,0
GSBRNA2T00146627001,424,454,442,66,75,66
GSBRNA2T00146628001,528,581,509,158,249,140
GSBRNA2T00146629001,112,95,94,41,12,27
GSBRNA2T00146630001,4,5,0,1,0,7
GSBRNA2T00146631001,5,7,2,23,35,7
GSBRNA2T00146632001,16,6,5,0,0,4
GSBRNA2T00146633001,0,0,0,0,0,0
GSBRNA2T00146634001,1,0,3,0,0,0
GSBRNA2T00146635001,1459,1755,1673,482,870,839
GSBRNA2T00146636001,0,0,0,0,0,0
GSBRNA2T00146637001,2381,1922,1759,506,686,558
GSBRNA2T00146638001,223,324,212,9,34,11
GSBRNA2T00146639001,283,199,136,299,476,373
GSBRNA2T00146640001,418,456,424,207,318,276
GSBRNA2T00146641001,2403,2530,2852,985,817,657
GSBRNA2T00146642001,6,8,17,0,0,0
GSBRNA2T00146643001,206,200,156,156,232,147
GSBRNA2T00146644001,39,34,42,105,147,122
GSBRNA2T00146645001,200,260,273,42,78,36
GSBRNA2T00146646001,120,94,81,161,179,154
GSBRNA2T00146647001,25,20,9,2,5,11
GSBRNA2T00146648001,446,494,590,296,372,366
GSBRNA2T00146649001,59,54,43,0,0,0
GSBRNA2T00146650001,10,15,8,23,51,22
GSBRNA2T00146651001,146,205,176,197,100,210
GSBRNA2T00146652001,929,827,885,486,582,468
GSBRNA2T00146653001,30,12,8,74,195,134
GSBRNA2T00146654001,1283,1511,1711,267,268,252
GSBRNA2T00146655001,117,104,170,0,0,14
GSBRNA2T00146656001,3830,4394,4618,1018,1185,1030
GSBRNA2T00146657001,39,36,40,0,0,0
GSBRNA2T00146658001,3,2,0,0,0,1
GSBRNA2T00146660001,8,3,2,0,0,0
GSBRNA2T00146661001,2954,3073,2142,552,857,552
GSBRNA2T00146662001,565,623,559,220,438,318
GSBRNA2T00146663001,16,17,17,23,12,16
GSBRNA2T00146664001,0,0,0,0,0,1
GSBRNA2T00146665001,26,11,14,0,0,0
GSBRNA2T00146666001,0,3,0,0,0,0
GSBRNA2T00146667001,3,5,3,0,0,0
GSBRNA2T00146668001,146,166,157,56,77,109
GSBRNA2T00146669001,9,5,8,0,0,3
GSBRNA2T00146671001,137,138,100,213,143,208
GSBRNA2T00146672001,169,97,72,298,344,309
GSBRNA2T00146674001,0,0,2,0,0,0
GSBRNA2T00146675001,1,0,0,0,0,0
GSBRNA2T00146678001,0,1,1,0,0,0
GSBRNA2T00146679001,0,0,0,0,0,0
GSBRNA2T00146680001,0,2,2,20,0,15
GSBRNA2T00146681001,30,13,6,22,41,9
GSBRNA2T00146682001,4,0,2,9,0,4
GSBRNA2T00146683001,375,409,366,0,25,30
GSBRNA2T00146684001,1219,1311,1335,522,774,734
GSBRNA2T00146685001,0,0,1,0,33,7
GSBRNA2T00146686001,361,346,362,6,161,72
GSBRNA2T00146687001,149,34,84,210,231,268
GSBRNA2T00146688001,0,0,0,0,0,0
GSBRNA2T00146690001,5,8,1,0,0,43
GSBRNA2T00146691001,3,3,2,0,0,6
GSBRNA2T00146694001,2,5,4,1591,2143,2720
GSBRNA2T00146695001,494,405,560,3,28,31
GSBRNA2T00146696001,48,84,55,0,0,1
GSBRNA2T00146699001,0,0,0,0,12,2
GSBRNA2T00146701001,91,98,93,0,0,6
GSBRNA2T00146702001,0,0,0,7,0,2
GSBRNA2T00146703001,91,103,99,8,0,12
GSBRNA2T00146704001,1,1,0,0,0,0
GSBRNA2T00146705001,78,66,109,0,0,2
GSBRNA2T00146707001,0,0,0,91,21,98
GSBRNA2T00146708001,0,0,0,0,0,0
GSBRNA2T00146709001,0,0,0,0,0,0
GSBRNA2T00146710001,829,941,826,437,463,569
GSBRNA2T00146711001,2,0,1,0,0,0
GSBRNA2T00146712001,8,4,6,0,0,5
GSBRNA2T00146713001,0,0,0,0,0,0
GSBRNA2T00146715001,150,249,214,56,103,82
GSBRNA2T00146717001,0,0,0,0,0,3
GSBRNA2T00146719001,0,0,0,0,0,0
GSBRNA2T00146722001,0,0,0,0,0,1
GSBRNA2T00146723001,53,81,84,0,0,0
GSBRNA2T00146724001,0,0,0,0,0,0
GSBRNA2T00146725001,0,0,0,0,0,4
GSBRNA2T00146726001,1,2,0,0,0,0
GSBRNA2T00146727001,0,0,0,0,0,0
GSBRNA2T00146729001,158,223,192,131,132,180
GSBRNA2T00146730001,0,0,0,0,0,0
GSBRNA2T00146731001,0,0,0,0,0,0
GSBRNA2T00146732001,4,6,0,55,5,27
GSBRNA2T00146733001,0,0,0,0,0,0
GSBRNA2T00146734001,0,1,0,0,0,0
GSBRNA2T00146735001,2,9,12,0,0,3
GSBRNA2T00146736001,3,0,0,0,0,1
GSBRNA2T00146737001,0,0,0,0,0,0
GSBRNA2T00146738001,0,2,1,0,0,0
GSBRNA2T00146743001,0,0,0,0,0,0
GSBRNA2T00146745001,85,134,144,0,72,34
GSBRNA2T00146746001,0,0,0,0,0,13
GSBRNA2T00146749001,5,4,0,0,0,4
GSBRNA2T00146752001,19,22,40,15,0,12
GSBRNA2T00146753001,26,63,35,0,0,18
GSBRNA2T00146757001,0,0,0,0,0,0
GSBRNA2T00146759001,2,3,2,14,22,43
GSBRNA2T00146760001,153,202,135,96,86,60
GSBRNA2T00146763001,0,0,0,0,0,0
GSBRNA2T00146766001,7,2,2,19,0,45
